,Unnamed: 0,Unnamed: 0.1,Position,PC,EPC,Wastage,Variance,Checkers,6,5,4,3,2,1,CG,Description,Matussek,7N+1,EPC - 7N+1,Ace+Deuce,A+D/2+T/4,REPC,ODD C,AdjCG,REPC?,Double0,PREDICTION,High,Medium,Low,Rollish,acedeuce
7554,7554,7554,252222,42.0,54.6,12.6,0.82,13.0,0.0,2.0,5.0,2.0,2.0,2.0,3.2,Low,,50.0,4.6,4.0,3.5,,1.0,2.7,,False,,False,False,True,False,4.0
7555,7555,7555,431232,42.0,55.4,13.4,0.82,13.0,0.0,4.0,3.0,1.0,2.0,3.0,3.2,Low,,50.0,5.4,5.0,4.25,,1.0,2.7,,False,,False,False,True,False,5.0
7556,7556,7556,243231,42.0,55.8,13.8,0.82,14.0,0.0,2.0,4.0,3.0,2.0,3.0,3.0,Low,,50.0,5.8,5.0,4.75,,0.0,3.0,,False,,False,False,True,False,5.0
7557,7557,7557,3021531,42.0,59.6,17.6,0.82,14.0,3.0,0.0,2.0,1.0,5.0,3.0,3.0,Low,,50.0,9.6,8.0,5.75,,0.0,3.0,,False,,False,False,True,False,8.0
7558,7558,7558,3103260,42.0,63.1,21.1,0.82,15.0,3.0,1.0,0.0,3.0,2.0,6.0,2.8,Low,,57.0,6.1,8.0,7.75,,1.0,2.3,,False,,False,False,True,False,8.0
7559,7559,7559,3220224,42.0,51.6,9.6,0.83,11.0,3.0,2.0,2.0,0.0,2.0,2.0,3.8,Low,,43.0,8.6,4.0,3.0,,1.0,3.3,,False,,False,False,True,False,4.0
7560,7560,7560,2213313,42.0,52.8,10.8,0.83,12.0,2.0,2.0,1.0,3.0,3.0,1.0,3.5,Low,,43.0,9.8,4.0,3.25,,0.0,3.5,,False,,False,False,True,False,4.0
7561,7561,7561,3122133,42.0,53.7,11.7,0.83,12.0,3.0,1.0,2.0,2.0,1.0,3.0,3.5,Low,,43.0,10.7,4.0,4.0,,0.0,3.5,,False,,False,False,True,False,4.0
7562,7562,7562,423132,42.0,55.5,13.5,0.83,13.0,0.0,4.0,2.0,3.0,1.0,3.0,3.2,Low,,50.0,5.5,4.0,4.25,,1.0,2.7,,False,,False,False,True,False,4.0
7563,7563,7563,2043132,42.0,56.1,14.1,0.83,13.0,2.0,0.0,4.0,3.0,1.0,3.0,3.2,Low,,50.0,6.1,4.0,4.25,,1.0,2.7,,False,,False,False,True,False,4.0
7564,7564,7564,3103422,42.0,57.1,15.1,0.83,13.0,3.0,1.0,0.0,3.0,4.0,2.0,3.2,Low,,50.0,7.1,6.0,4.75,,1.0,2.7,,False,,False,False,True,False,6.0
7565,7565,7565,234321,42.0,55.7,13.7,0.83,14.0,0.0,2.0,3.0,4.0,3.0,2.0,3.0,Low,,50.0,5.7,5.0,4.5,,0.0,3.0,,False,,False,False,True,False,5.0
7566,7566,7566,1125321,42.0,56.4,14.4,0.83,14.0,1.0,1.0,2.0,5.0,3.0,2.0,3.0,Low,,50.0,6.4,5.0,4.75,,0.0,3.0,,False,,False,False,True,False,5.0
7567,7567,7567,1224141,42.0,57.3,15.3,0.83,14.0,1.0,2.0,2.0,4.0,1.0,4.0,3.0,Low,,50.0,7.3,5.0,5.5,,0.0,3.0,,False,,False,False,True,False,5.0
7568,7568,7568,1303521,42.0,58.6,16.6,0.83,14.0,1.0,3.0,0.0,3.0,5.0,2.0,3.0,Low,,50.0,8.6,7.0,5.25,,0.0,3.0,,False,,False,False,True,False,7.0
7569,7569,7569,2121621,42.0,57.8,15.8,0.83,14.0,2.0,1.0,2.0,1.0,6.0,2.0,3.0,Low,,50.0,7.8,8.0,5.25,,0.0,3.0,,False,,False,False,True,False,8.0
7570,7570,7570,2042241,42.0,58.3,16.3,0.83,14.0,2.0,0.0,4.0,2.0,2.0,4.0,3.0,Low,,50.0,8.3,6.0,5.5,,0.0,3.0,,False,,False,False,True,False,6.0
7571,7571,7571,2310351,42.0,59.8,17.8,0.83,14.0,2.0,3.0,1.0,0.0,3.0,5.0,3.0,Low,,50.0,9.8,8.0,6.5,,0.0,3.0,,False,,False,False,True,False,8.0
7572,7572,7572,3110631,42.0,60.1,18.1,0.83,14.0,3.0,1.0,1.0,0.0,6.0,3.0,3.0,Low,,50.0,10.1,9.0,6.0,,0.0,3.0,,False,,False,False,True,False,9.0
7573,7573,7573,4020423,42.0,55.9,13.9,0.84,12.0,4.0,0.0,2.0,0.0,4.0,2.0,3.5,Low,,43.0,12.9,6.0,4.0,,0.0,3.5,,False,,False,False,True,False,6.0
7574,7574,7574,1133502,42.0,55.4,13.4,0.84,13.0,1.0,1.0,3.0,3.0,5.0,0.0,3.2,Low,,50.0,5.4,5.0,3.25,,1.0,2.7,,False,,False,False,True,False,5.0
7575,7575,7575,403530,42.0,61.6,19.6,0.84,15.0,0.0,4.0,0.0,3.0,5.0,3.0,2.8,Low,,57.0,4.6,8.0,6.25,,1.0,2.3,,False,,False,False,True,False,8.0
7576,7576,7576,3022260,42.0,62.7,20.7,0.84,15.0,3.0,0.0,2.0,2.0,2.0,6.0,2.8,Low,,57.0,5.7,8.0,7.5,,1.0,2.3,,False,,False,False,True,False,8.0
7577,7577,7577,3212124,42.0,51.4,9.4,0.84,11.0,3.0,2.0,1.0,2.0,1.0,2.0,3.8,Medium,,43.0,8.4,3.0,3.0,,1.0,3.3,,False,,False,True,False,False,3.0
7578,7578,7578,4201134,42.0,53.5,11.5,0.85,11.0,4.0,2.0,0.0,1.0,1.0,3.0,3.8,Low,,43.0,10.5,4.0,3.75,,1.0,3.3,,False,,False,False,True,False,4.0
7579,7579,7579,1224303,42.0,53.2,11.2,0.85,12.0,1.0,2.0,2.0,4.0,3.0,0.0,3.5,Low,,43.0,10.2,3.0,2.5,,0.0,3.5,,False,,False,False,True,False,3.0
7580,7580,7580,1234023,42.0,53.4,11.4,0.85,12.0,1.0,2.0,3.0,4.0,0.0,2.0,3.5,Low,,43.0,10.4,2.0,3.0,,0.0,3.5,,False,,False,False,True,False,2.0
7581,7581,7581,2311323,42.0,53.2,11.2,0.85,12.0,2.0,3.0,1.0,1.0,3.0,2.0,3.5,Low,,43.0,10.2,5.0,3.75,,0.0,3.5,,False,,False,False,True,False,5.0
7582,7582,7582,2312133,42.0,53.4,11.4,0.85,12.0,2.0,3.0,1.0,2.0,1.0,3.0,3.5,Low,,43.0,10.4,4.0,4.0,,0.0,3.5,,False,,False,False,True,False,4.0
7583,7583,7583,2303223,42.0,54.0,12.0,0.85,12.0,2.0,3.0,0.0,3.0,2.0,2.0,3.5,Low,,43.0,11.0,4.0,3.75,,0.0,3.5,,False,,False,False,True,False,4.0
7584,7584,7584,3202323,42.0,54.5,12.5,0.85,12.0,3.0,2.0,0.0,2.0,3.0,2.0,3.5,Low,,43.0,11.5,5.0,4.0,,0.0,3.5,,False,,False,False,True,False,5.0
7585,7585,7585,3040323,42.0,55.1,13.1,0.85,12.0,3.0,0.0,4.0,0.0,3.0,2.0,3.5,Low,,43.0,12.1,5.0,3.5,,0.0,3.5,,False,,False,False,True,False,5.0
7586,7586,7586,4012323,42.0,55.3,13.3,0.85,12.0,4.0,0.0,1.0,2.0,3.0,2.0,3.5,Low,,43.0,12.3,5.0,4.0,,0.0,3.5,,False,,False,False,True,False,5.0
7587,7587,7587,341322,42.0,55.0,13.0,0.85,13.0,0.0,3.0,4.0,1.0,3.0,2.0,3.2,Low,,50.0,5.0,5.0,3.75,,1.0,2.7,,False,,False,False,True,False,5.0
7588,7588,7588,1215312,42.0,55.1,13.1,0.85,13.0,1.0,2.0,1.0,5.0,3.0,1.0,3.2,Low,,50.0,5.1,4.0,3.75,,1.0,2.7,,False,,False,False,True,False,4.0
7589,7589,7589,2203512,42.0,56.9,14.9,0.85,13.0,2.0,2.0,0.0,3.0,5.0,1.0,3.2,Low,,50.0,6.9,6.0,4.25,,1.0,2.7,,False,,False,False,True,False,6.0
7590,7590,7590,4012242,42.0,58.5,16.5,0.85,13.0,4.0,0.0,1.0,2.0,2.0,4.0,3.2,Low,,50.0,8.5,6.0,5.5,,1.0,2.7,,False,,False,False,True,False,6.0
7591,7591,7591,4110252,42.0,58.7,16.7,0.85,13.0,4.0,1.0,1.0,0.0,2.0,5.0,3.2,Low,,50.0,8.7,7.0,6.0,,1.0,2.7,,False,,False,False,True,False,7.0
7592,7592,7592,324231,42.0,56.2,14.2,0.85,14.0,0.0,3.0,2.0,4.0,2.0,3.0,3.0,Low,,50.0,6.2,5.0,5.0,,0.0,3.0,,False,,False,False,True,False,5.0
7593,7593,7593,1215231,42.0,57.2,15.2,0.85,14.0,1.0,2.0,1.0,5.0,2.0,3.0,3.0,Low,,50.0,7.2,5.0,5.25,,0.0,3.0,,False,,False,False,True,False,5.0
7594,7594,7594,306330,42.0,61.1,19.1,0.85,15.0,0.0,3.0,0.0,6.0,3.0,3.0,2.8,Low,,57.0,4.1,6.0,6.0,,1.0,2.3,,False,,False,False,True,False,6.0
7595,7595,7595,3122214,42.0,51.1,9.1,0.85,11.0,3.0,1.0,2.0,2.0,2.0,1.0,3.8,Medium,,43.0,8.1,3.0,2.5,,1.0,3.3,,False,,False,True,False,False,3.0
7596,7596,7596,1322151,42.0,57.9,15.9,0.86,14.0,1.0,3.0,2.0,2.0,1.0,5.0,3.0,Low,,50.0,7.9,6.0,6.0,,0.0,3.0,,False,,False,False,True,False,6.0
7597,7597,7597,3202161,42.0,60.7,18.7,0.86,14.0,3.0,2.0,0.0,2.0,1.0,6.0,3.0,Low,,50.0,10.7,7.0,7.0,,0.0,3.0,,False,,False,False,True,False,7.0
7598,7598,7598,2232024,42.0,51.2,9.2,0.86,11.0,2.0,2.0,3.0,2.0,0.0,2.0,3.8,Medium,,43.0,8.2,2.0,2.5,,1.0,3.3,,False,,False,True,False,False,2.0
7599,7599,7599,3221034,42.0,52.5,10.5,0.86,11.0,3.0,2.0,2.0,1.0,0.0,3.0,3.8,Medium,,43.0,9.5,3.0,3.25,,1.0,3.3,,False,,False,True,False,False,3.0
7600,7600,7600,4111224,42.0,52.5,10.5,0.86,11.0,4.0,1.0,1.0,1.0,2.0,2.0,3.8,Medium,,43.0,9.5,4.0,3.25,,1.0,3.3,,False,,False,True,False,False,4.0
7601,7601,7601,1322313,42.0,52.3,10.3,0.86,12.0,1.0,3.0,2.0,2.0,3.0,1.0,3.5,Medium,,43.0,9.3,4.0,3.0,,0.0,3.5,,False,,False,True,False,False,4.0
7602,7602,7602,4021233,42.0,55.5,13.5,0.87,12.0,4.0,0.0,2.0,1.0,2.0,3.0,3.5,Low,,43.0,12.5,5.0,4.25,,0.0,3.5,,False,,False,False,True,False,5.0
7603,7603,7603,1314132,42.0,55.8,13.8,0.87,13.0,1.0,3.0,1.0,4.0,1.0,3.0,3.2,Low,,50.0,5.8,4.0,4.5,,1.0,2.7,,False,,False,False,True,False,4.0
7604,7604,7604,1304412,42.0,56.3,14.3,0.87,13.0,1.0,3.0,0.0,4.0,4.0,1.0,3.2,Low,,50.0,6.3,5.0,4.0,,1.0,2.7,,False,,False,False,True,False,5.0
7605,7605,7605,233511,42.0,56.9,14.9,0.87,14.0,0.0,2.0,3.0,3.0,5.0,1.0,3.0,Low,,50.0,6.9,6.0,4.25,,0.0,3.0,,False,,False,False,True,False,6.0
7606,7606,7606,1150431,42.0,58.8,16.8,0.87,14.0,1.0,1.0,5.0,0.0,4.0,3.0,3.0,Low,,50.0,8.8,7.0,5.0,,0.0,3.0,,False,,False,False,True,False,7.0
7607,7607,7607,2302251,42.0,59.8,17.8,0.87,14.0,2.0,3.0,0.0,2.0,2.0,5.0,3.0,Low,,50.0,9.8,7.0,6.5,,0.0,3.0,,False,,False,False,True,False,7.0
7608,7608,7608,2321124,42.0,51.0,9.0,0.87,11.0,2.0,3.0,2.0,1.0,1.0,2.0,3.8,Medium,,43.0,8.0,3.0,2.75,,1.0,3.3,,False,,False,True,False,False,3.0
7609,7609,7609,3131124,42.0,51.6,9.6,0.87,11.0,3.0,1.0,3.0,1.0,1.0,2.0,3.8,Medium,,43.0,8.6,3.0,2.75,,1.0,3.3,,False,,False,True,False,False,3.0
7610,7610,7610,3211314,42.0,51.7,9.7,0.87,11.0,3.0,2.0,1.0,1.0,3.0,1.0,3.8,Medium,,43.0,8.7,4.0,2.75,,1.0,3.3,,False,,False,True,False,False,4.0
7611,7611,7611,3123024,42.0,52.3,10.3,0.87,11.0,3.0,1.0,2.0,3.0,0.0,2.0,3.8,Medium,,43.0,9.3,2.0,2.75,,1.0,3.3,,False,,False,True,False,False,2.0
7612,7612,7612,4013214,42.0,53.2,11.2,0.87,11.0,4.0,0.0,1.0,3.0,2.0,1.0,3.8,Medium,,43.0,10.2,3.0,2.75,,1.0,3.3,,False,,False,True,False,False,3.0
7613,7613,7613,1233213,42.0,52.0,10.0,0.87,12.0,1.0,2.0,3.0,3.0,2.0,1.0,3.5,Medium,,43.0,9.0,3.0,2.75,,0.0,3.5,,False,,False,True,False,False,3.0
7614,7614,7614,1331223,42.0,52.4,10.4,0.87,12.0,1.0,3.0,3.0,1.0,2.0,2.0,3.5,Medium,,43.0,9.4,4.0,3.25,,0.0,3.5,,False,,False,True,False,False,4.0
7615,7615,7615,3024123,42.0,54.7,12.7,0.88,12.0,3.0,0.0,2.0,4.0,1.0,2.0,3.5,Low,,43.0,11.7,3.0,3.5,,0.0,3.5,,False,,False,False,True,False,3.0
7616,7616,7616,3033033,42.0,55.6,13.6,0.88,12.0,3.0,0.0,3.0,3.0,0.0,3.0,3.5,Low,,43.0,12.6,3.0,3.75,,0.0,3.5,,False,,False,False,True,False,3.0
7617,7617,7617,334032,42.0,55.8,13.8,0.88,13.0,0.0,3.0,3.0,4.0,0.0,3.0,3.2,Low,,50.0,5.8,3.0,4.0,,1.0,2.7,,False,,False,False,True,False,3.0
7618,7618,7618,1402422,42.0,56.7,14.7,0.88,13.0,1.0,4.0,0.0,2.0,4.0,2.0,3.2,Low,,50.0,6.7,6.0,4.5,,1.0,2.7,,False,,False,False,True,False,6.0
7619,7619,7619,2051232,42.0,56.5,14.5,0.88,13.0,2.0,0.0,5.0,1.0,2.0,3.0,3.2,Low,,50.0,6.5,5.0,4.25,,1.0,2.7,,False,,False,False,True,False,5.0
7620,7620,7620,2301522,42.0,57.4,15.4,0.88,13.0,2.0,3.0,0.0,1.0,5.0,2.0,3.2,Low,,50.0,7.4,7.0,4.75,,1.0,2.7,,False,,False,False,True,False,7.0
7621,7621,7621,242421,42.0,56.1,14.1,0.88,14.0,0.0,2.0,4.0,2.0,4.0,2.0,3.0,Low,,50.0,6.1,6.0,4.5,,0.0,3.0,,False,,False,False,True,False,6.0
7622,7622,7622,422241,42.0,57.0,15.0,0.88,14.0,0.0,4.0,2.0,2.0,2.0,4.0,3.0,Low,,50.0,7.0,6.0,5.5,,0.0,3.0,,False,,False,False,True,False,6.0
7623,7623,7623,2231214,42.0,50.7,8.7,0.88,11.0,2.0,2.0,3.0,1.0,2.0,1.0,3.8,Medium,,43.0,7.7,3.0,2.25,,1.0,3.3,,False,,False,True,False,False,3.0
7624,7624,7624,2223114,42.0,50.8,8.8,0.88,11.0,2.0,2.0,2.0,3.0,1.0,1.0,3.8,Medium,,43.0,7.8,2.0,2.25,,1.0,3.3,,False,,False,True,False,False,2.0
7625,7625,7625,3203214,42.0,52.4,10.4,0.88,11.0,3.0,2.0,0.0,3.0,2.0,1.0,3.8,Medium,,43.0,9.4,3.0,2.75,,1.0,3.3,,False,,False,True,False,False,3.0
7626,7626,7626,3301224,42.0,52.8,10.8,0.88,11.0,3.0,3.0,0.0,1.0,2.0,2.0,3.8,Medium,,43.0,9.8,4.0,3.25,,1.0,3.3,,False,,False,True,False,False,4.0
7627,7627,7627,4022124,42.0,53.2,11.2,0.88,11.0,4.0,0.0,2.0,2.0,1.0,2.0,3.8,Medium,,43.0,10.2,3.0,3.0,,1.0,3.3,,False,,False,True,False,False,3.0
7628,7628,7628,1323123,42.0,52.5,10.5,0.88,12.0,1.0,3.0,2.0,3.0,1.0,2.0,3.5,Medium,,43.0,9.5,3.0,3.25,,0.0,3.5,,False,,False,True,False,False,3.0
7629,7629,7629,2124213,42.0,52.7,10.7,0.88,12.0,2.0,1.0,2.0,4.0,2.0,1.0,3.5,Medium,,43.0,9.7,3.0,3.0,,0.0,3.5,,False,,False,True,False,False,3.0
7630,7630,7630,2141223,42.0,52.7,10.7,0.88,12.0,2.0,1.0,4.0,1.0,2.0,2.0,3.5,Medium,,43.0,9.7,4.0,3.25,,0.0,3.5,,False,,False,True,False,False,4.0
7631,7631,7631,2043213,42.0,53.2,11.2,0.88,12.0,2.0,0.0,4.0,3.0,2.0,1.0,3.5,Medium,,43.0,10.2,3.0,2.75,,0.0,3.5,,False,,False,True,False,False,3.0
7632,7632,7632,1225032,42.0,56.3,14.3,0.89,13.0,1.0,2.0,2.0,5.0,0.0,3.0,3.2,Low,,50.0,6.3,3.0,4.25,,1.0,2.7,,False,,False,False,True,False,3.0
7633,7633,7633,2040621,42.0,59.7,17.7,0.89,14.0,2.0,0.0,4.0,0.0,6.0,2.0,3.0,Low,,50.0,9.7,8.0,5.0,,0.0,3.0,,False,,False,False,True,False,8.0
7634,7634,7634,404340,42.0,61.8,19.8,0.89,15.0,0.0,4.0,0.0,4.0,3.0,4.0,2.8,Low,,57.0,4.8,7.0,6.5,,1.0,2.3,,False,,False,False,True,False,7.0
7635,7635,7635,3113304,42.0,52.3,10.3,0.89,11.0,3.0,1.0,1.0,3.0,3.0,0.0,3.8,Medium,,43.0,9.3,3.0,2.25,,1.0,3.3,,False,,False,True,False,False,3.0
7636,7636,7636,1410441,42.0,59.8,17.8,0.9,14.0,1.0,4.0,1.0,0.0,4.0,4.0,3.0,Low,,50.0,9.8,8.0,6.0,,0.0,3.0,,False,,False,False,True,False,8.0
7637,7637,7637,4202025,42.0,51.3,9.3,0.9,10.0,4.0,2.0,0.0,2.0,0.0,2.0,4.2,Medium,,36.0,15.3,2.0,2.5,,0.0,4.2,,False,,False,True,False,False,2.0
7638,7638,7638,2312214,42.0,51.0,9.0,0.9,11.0,2.0,3.0,1.0,2.0,2.0,1.0,3.8,Medium,,43.0,8.0,3.0,2.5,,1.0,3.3,,False,,False,True,False,False,3.0
7639,7639,7639,2320314,42.0,51.7,9.7,0.9,11.0,2.0,3.0,2.0,0.0,3.0,1.0,3.8,Medium,,43.0,8.7,4.0,2.5,,1.0,3.3,,False,,False,True,False,False,4.0
7640,7640,7640,4012404,42.0,53.8,11.8,0.9,11.0,4.0,0.0,1.0,2.0,4.0,0.0,3.8,Medium,,43.0,10.8,4.0,2.5,,1.0,3.3,,False,,False,True,False,False,4.0
7641,7641,7641,343023,42.0,53.4,11.4,0.9,12.0,0.0,3.0,4.0,3.0,0.0,2.0,3.5,Medium,,43.0,10.4,2.0,2.75,,0.0,3.5,,False,,False,True,False,False,2.0
7642,7642,7642,1242123,42.0,52.2,10.2,0.9,12.0,1.0,2.0,4.0,2.0,1.0,2.0,3.5,Medium,,43.0,9.2,3.0,3.0,,0.0,3.5,,False,,False,True,False,False,3.0
7643,7643,7643,1241313,42.0,52.6,10.6,0.9,12.0,1.0,2.0,4.0,1.0,3.0,1.0,3.5,Medium,,43.0,9.6,4.0,2.75,,0.0,3.5,,False,,False,True,False,False,4.0
7644,7644,7644,2133204,42.0,51.3,9.3,0.91,11.0,2.0,1.0,3.0,3.0,2.0,0.0,3.8,Medium,,43.0,8.3,2.0,1.75,,1.0,3.3,,False,,False,True,False,False,2.0
7645,7645,7645,3024204,42.0,52.5,10.5,0.91,11.0,3.0,0.0,2.0,4.0,2.0,0.0,3.8,Medium,,43.0,9.5,2.0,2.0,,1.0,3.3,,False,,False,True,False,False,2.0
7646,7646,7646,2204403,42.0,55.0,13.0,0.91,12.0,2.0,2.0,0.0,4.0,4.0,0.0,3.5,Medium,,43.0,12.0,4.0,3.0,,0.0,3.5,,False,,False,True,False,False,4.0
7647,7647,7647,4002441,42.0,61.8,19.8,0.92,14.0,4.0,0.0,0.0,2.0,4.0,4.0,3.0,Low,,50.0,11.8,8.0,6.5,,0.0,3.0,,False,,False,False,True,False,8.0
7648,7648,7648,4003251,42.0,61.9,19.9,0.92,14.0,4.0,0.0,0.0,3.0,2.0,5.0,3.0,Low,,50.0,11.9,7.0,6.75,,0.0,3.0,,False,,False,False,True,False,7.0
7649,7649,7649,2313024,42.0,52.2,10.2,0.92,11.0,2.0,3.0,1.0,3.0,0.0,2.0,3.8,Medium,,43.0,9.2,2.0,2.75,,1.0,3.3,,False,,False,True,False,False,2.0
7650,7650,7650,3114114,42.0,52.1,10.1,0.92,11.0,3.0,1.0,1.0,4.0,1.0,1.0,3.8,Medium,,43.0,9.1,2.0,2.5,,1.0,3.3,,False,,False,True,False,False,2.0
7651,7651,7651,3041214,42.0,52.2,10.2,0.92,11.0,3.0,0.0,4.0,1.0,2.0,1.0,3.8,Medium,,43.0,9.2,3.0,2.25,,1.0,3.3,,False,,False,True,False,False,3.0
7652,7652,7652,3042024,42.0,53.2,11.2,0.92,11.0,3.0,0.0,4.0,2.0,0.0,2.0,3.8,Medium,,43.0,10.2,2.0,2.5,,1.0,3.3,,False,,False,True,False,False,2.0
7653,7653,7653,4002360,42.0,65.4,23.4,0.93,15.0,4.0,0.0,0.0,2.0,3.0,6.0,2.8,Low,,57.0,8.4,9.0,8.0,,1.0,2.3,,False,,False,False,True,False,9.0
7654,7654,7654,3220305,42.0,50.6,8.6,0.93,10.0,3.0,2.0,2.0,0.0,3.0,0.0,4.2,Medium,,36.0,14.6,3.0,1.5,,0.0,4.2,,False,,False,True,False,False,3.0
7655,7655,7655,4022205,42.0,50.8,8.8,0.93,10.0,4.0,0.0,2.0,2.0,2.0,0.0,4.2,Medium,,36.0,14.8,2.0,1.5,,0.0,4.2,,False,,False,True,False,False,2.0
7656,7656,7656,4210125,42.0,50.9,8.9,0.93,10.0,4.0,2.0,1.0,0.0,1.0,2.0,4.2,Medium,,36.0,14.9,3.0,2.5,,0.0,4.2,,False,,False,True,False,False,3.0
7657,7657,7657,2141304,42.0,51.6,9.6,0.93,11.0,2.0,1.0,4.0,1.0,3.0,0.0,3.8,Medium,,43.0,8.6,3.0,1.75,,1.0,3.3,,False,,False,True,False,False,3.0
7658,7658,7658,2134014,42.0,51.9,9.9,0.93,11.0,2.0,1.0,3.0,4.0,0.0,1.0,3.8,Medium,,43.0,8.9,1.0,2.0,,1.0,3.3,,False,,False,True,False,False,1.0
7659,7659,7659,2214204,42.0,51.9,9.9,0.93,11.0,2.0,2.0,1.0,4.0,2.0,0.0,3.8,Medium,,43.0,8.9,2.0,2.0,,1.0,3.3,,False,,False,True,False,False,2.0
7660,7660,7660,4014024,42.0,54.5,12.5,0.93,11.0,4.0,0.0,1.0,4.0,0.0,2.0,3.8,Medium,,43.0,11.5,2.0,3.0,,1.0,3.3,,False,,False,True,False,False,2.0
7661,7661,7661,341241,42.0,57.5,15.5,0.94,14.0,0.0,3.0,4.0,1.0,2.0,4.0,3.0,Low,,50.0,7.5,6.0,5.25,,0.0,3.0,,False,,False,False,True,False,6.0
7662,7662,7662,306411,42.0,58.9,16.9,0.94,14.0,0.0,3.0,0.0,6.0,4.0,1.0,3.0,Low,,50.0,8.9,5.0,4.5,,0.0,3.0,,False,,False,False,True,False,5.0
7663,7663,7663,2300550,42.0,64.0,22.0,0.94,15.0,2.0,3.0,0.0,0.0,5.0,5.0,2.8,Low,,57.0,7.0,10.0,7.5,,1.0,2.3,,False,,False,False,True,False,10.0
7664,7664,7664,5003115,42.0,52.9,10.9,0.94,10.0,5.0,0.0,0.0,3.0,1.0,1.0,4.2,Medium,,36.0,16.9,2.0,2.25,,0.0,4.2,,False,,False,True,False,False,2.0
7665,7665,7665,2142114,42.0,50.9,8.9,0.94,11.0,2.0,1.0,4.0,2.0,1.0,1.0,3.8,Medium,,43.0,7.9,2.0,2.0,,1.0,3.3,,False,,False,True,False,False,2.0
7666,7666,7666,3202404,42.0,53.4,11.4,0.94,11.0,3.0,2.0,0.0,2.0,4.0,0.0,3.8,Medium,,43.0,10.4,4.0,2.5,,1.0,3.3,,False,,False,True,False,False,4.0
7667,7667,7667,3103503,42.0,56.3,14.3,0.94,12.0,3.0,1.0,0.0,3.0,5.0,0.0,3.5,Medium,,43.0,13.3,5.0,3.25,,0.0,3.5,,False,,False,True,False,False,5.0
7668,7668,7668,502431,42.0,59.6,17.6,0.95,14.0,0.0,5.0,0.0,2.0,4.0,3.0,3.0,Low,,50.0,9.6,7.0,5.5,,0.0,3.0,,False,,False,False,True,False,7.0
7669,7669,7669,1323204,42.0,51.2,9.2,0.95,11.0,1.0,3.0,2.0,3.0,2.0,0.0,3.8,Medium,,43.0,8.2,2.0,1.75,,1.0,3.3,,False,,False,True,False,False,2.0
7670,7670,7670,2125104,42.0,52.2,10.2,0.95,11.0,2.0,1.0,2.0,5.0,1.0,0.0,3.8,Medium,,43.0,9.2,1.0,1.75,,1.0,3.3,,False,,False,True,False,False,1.0
7671,7671,7671,2401233,42.0,55.3,13.3,0.95,12.0,2.0,4.0,0.0,1.0,2.0,3.0,3.5,Medium,,43.0,12.3,5.0,4.25,,0.0,3.5,,False,,False,True,False,False,5.0
7672,7672,7672,2301603,42.0,56.1,14.1,0.95,12.0,2.0,3.0,0.0,1.0,6.0,0.0,3.5,Medium,,43.0,13.1,6.0,3.25,,0.0,3.5,,False,,False,True,False,False,6.0
7673,7673,7673,405312,42.0,56.7,14.7,0.95,13.0,0.0,4.0,0.0,5.0,3.0,1.0,3.2,Medium,,50.0,6.7,4.0,3.75,,1.0,2.7,,False,,False,True,False,False,4.0
7674,7674,7674,3123105,42.0,50.3,8.3,0.96,10.0,3.0,1.0,2.0,3.0,1.0,0.0,4.2,Medium,,36.0,14.3,1.0,1.25,,0.0,4.2,,False,,False,True,False,False,1.0
7675,7675,7675,3213015,42.0,50.4,8.4,0.96,10.0,3.0,2.0,1.0,3.0,0.0,1.0,4.2,Medium,,36.0,14.4,1.0,1.75,,0.0,4.2,,False,,False,True,False,False,1.0
7676,7676,7676,3311025,42.0,50.6,8.6,0.96,10.0,3.0,3.0,1.0,1.0,0.0,2.0,4.2,Medium,,36.0,14.6,2.0,2.25,,0.0,4.2,,False,,False,True,False,False,2.0
7677,7677,7677,1332114,42.0,50.6,8.6,0.96,11.0,1.0,3.0,3.0,2.0,1.0,1.0,3.8,Medium,,43.0,7.6,2.0,2.0,,1.0,3.3,,False,,False,True,False,False,2.0
7678,7678,7678,2410224,42.0,52.4,10.4,0.96,11.0,2.0,4.0,1.0,0.0,2.0,2.0,3.8,Medium,,43.0,9.4,4.0,3.0,,1.0,3.3,,False,,False,True,False,False,4.0
7679,7679,7679,2304114,42.0,52.5,10.5,0.96,11.0,2.0,3.0,0.0,4.0,1.0,1.0,3.8,Medium,,43.0,9.5,2.0,2.5,,1.0,3.3,,False,,False,True,False,False,2.0
7680,7680,7680,1225113,42.0,53.1,11.1,0.96,12.0,1.0,2.0,2.0,5.0,1.0,1.0,3.5,Medium,,43.0,10.1,2.0,2.75,,0.0,3.5,,False,,False,True,False,False,2.0
7681,7681,7681,502350,42.0,63.0,21.0,0.97,15.0,0.0,5.0,0.0,2.0,3.0,5.0,2.8,Low,,57.0,6.0,8.0,7.0,,1.0,2.3,,False,,False,False,True,False,8.0
7682,7682,7682,3131205,42.0,50.1,8.1,0.97,10.0,3.0,1.0,3.0,1.0,2.0,0.0,4.2,Medium,,36.0,14.1,2.0,1.25,,0.0,4.2,,False,,False,True,False,False,2.0
7683,7683,7683,4121025,42.0,51.1,9.1,0.97,10.0,4.0,1.0,2.0,1.0,0.0,2.0,4.2,Medium,,36.0,15.1,2.0,2.25,,0.0,4.2,,False,,False,True,False,False,2.0
